"first order, semi-infinite-conc",,,,"first order, semi-infinite-mixed",,,,"first order, infinite",,,,"power law, semi-infinite-conc",,,,"power law, semi-infinite-mixed",,,,"power law, infinite",,,
v,Pe,beta*k_hat_f,k_hat_r,v,Pe,beta*k_hat_f,k_hat_r,v,Pe,beta*k_hat_f,k_hat_r,v,Pe,beta*alpha_hat,1-gamma,v,Pe,beta*alpha_hat,1-gamma,v,Pe,beta*alpha_hat,1-gamma
1.00146861227749,1852.4498936605507,0.4320630413020679,4.427644522806069,1.001713201662579,1860.7184954019851,0.3957918552352166,4.055006428184746,1.0001127841164275,1744.5633869818528,0.3899597363411204,3.7047050030370148,1.0141317020483682,2248.540317896266,0.19601991349941666,0.6223769936346149,1.0066767105228103,1887.8243186485495,0.1893856188914951,0.6636646459847318,1.0099215563316306,2057.563969215318,0.1935176304316139,0.6664336750654077
1.249592313151732,2145.7006162169682,0.4617484879008041,3.584885679465685,1.247390258504526,1958.3520918139084,0.41339030465737925,3.4138563701805333,1.2474236215837162,1927.5468775437566,0.40107045543668013,3.3821058923061234,1.2851897448682852,3375.848645475197,0.17888125714364106,0.43117312790448964,1.292331472921203,3558.192730786864,0.17270763517971485,0.3892977077011147,1.303234254719453,4113.789078296021,0.1715508668947204,0.34271785140872774
1.7037693485167056,990.7060588917373,1.8169115505728028,9.358056668395559,1.7051879676287767,962.8747636552048,1.8085719674298804,9.308683819420475,1.7187272664563489,1233.6057871712135,2.0033179714275207,9.963242755646982,1.8428514229331117,397.94748060061556,0.34664069501471706,0.2580427880449015,1.8428514229331117,503.13947731504476,0.36064974691089025,0.2825123968472247,1.7927319121196867,391.4257656459995,0.31607413993231437,0.3045074238354524
1.6625999500592694,856.4384124952579,1.2000232639857336,19.66089532730137,1.6485381687913057,751.6938520688016,0.8255077758934961,15.527946302925377,1.6632454857907388,839.1380200515562,1.113143454365931,18.603667889569408,1.7084574028108621,629.6484225467522,0.11746213897230012,0.19961445605939493,1.6887822180268235,620.8060120243001,0.10575412151328357,0.24018445132976374,1.6910564879369008,623.5736226260474,0.1058502477487343,0.24219928776454344
2.0877724535836926,15251.073169650079,7.439236780342757,57.48144414761168,2.0800721713591903,10984.675030400438,7.034051277571494,56.072623840519,2.079074654469676,4729.577908657384,7.436899093787704,60.59548078496874,1.9105267807195794,791.7363919393783,0.05083988405181067,0.25402452502498774,1.907317292152575,749.7602218608849,0.04482965818049628,0.2557829143453179,1.9285252445277559,799.0037339640935,0.05737783798149415,0.20803409571322629
1.8857857240138647,1699.019965263656,0.9528416601962969,26.164924601428957,1.8818639370742762,1522.6783263293003,0.8153561610758879,24.82647368549963,1.89166308661884,1728.1965040466189,1.0708203251193946,28.419720856560275,1.922464368455052,1360.0200518635095,0.07965056438879049,0.2067637197092308,1.9222559505331573,1370.2335525849471,0.07966975331445439,0.21321398328903993,1.9417834171727006,1435.8246953980654,0.09385336576993077,0.1974416531105411
2.477973561905515,2777.922079549581,1.8272182252169553,6.522661366499819,2.4747516206660567,3893.1602681963263,1.7117509917138725,6.243477785106221,2.648825991565498,10945.659848796422,2.0119041725156173,6.35553812943412,2.585114148457044,333.69988291758534,0.41355178766894046,0.3823477016903667,2.5941600000000005,870.3190561214184,0.433577414646916,0.4298356282919063,2.6301900000000002,478.63649991017405,0.45919537152227574,0.4006017368482802
1.7802219843237022,927.1957907225033,2.2239477467707593,23.098725389920645,1.7624796249231192,855.9550967715288,1.7274726351249547,19.236997206537993,1.7459612169003202,656.6388456486391,1.3017072968175052,17.589427651228384,1.8030446244871516,488.9917164083808,0.14405426494956808,0.1974616232675358,1.7947737775858343,486.2352830942054,0.13764992339698606,0.21171067593088905,1.769961236881883,449.40018186743015,0.1170581886437931,0.2394386194250656
2.0059104770011675,1319.967391469222,0.7459224784850976,13.800322082979157,2.005350298160523,1247.5273663752025,0.7031407269122822,13.370431000554877,2.0053389113446003,1232.0544601810536,0.6715588411490315,12.66263982956734,2.109473163087235,1331.4866884742928,0.1407431278045626,0.21570918560692595,2.109473163087235,1245.7812929364231,0.136192868601227,0.2092900673429582,2.0691581646289716,1307.1901662401144,0.13219069559006916,0.30630089849540354
2.0033638700138128,10154.432847902779,9.20134291132421,81.74791236438554,1.957607481114932,3623.6878398257777,6.923432941822042,80.87718814173361,2.0116155002489293,14165.023575779232,9.627509431126809,82.22896311038573,1.869297981627687,1136.0336151807599,0.047697230673502414,0.1345130707379767,1.8679652750211355,1165.0914273749004,0.04930685132150796,0.1611312870528489,1.8610535890862547,1122.191105080352,0.04289503519357063,0.17090463042442533
